data
17.2282863
15.74868356
13.81469211
13.17940401
12.83765841
12.70378282
12.31184973
11.41833894
11.06527281
9.442268655
9.229337986
8.708929369
8.649170932
8.267243697
7.958037595
7.356707453
6.881799555
6.600814253
6.244796405
6.146944127
6.143890725
5.948188372
5.79482745
5.781418147
5.55322281
5.156547952
4.892480108
4.752987752
4.707460399
4.639273857
4.634878485
4.608788721
4.305408779
4.235739863
4.104873314
3.919002152
3.814758285
3.737096429
3.660419465
3.536794277
3.326844966
3.180170084
3.125531554
3.027070208
3.001120872
2.922505337
2.8794803
2.720328217
2.709612275
2.582733943
2.561811243
2.426770718
2.353451213
2.343595156
2.314569642
2.264678031
2.229305585
2.203510503
2.110399177
2.110182942
2.094836485
2.050741036
1.984700402
1.968811504
1.911876942
1.727177567
1.703938147
1.684647391
1.648532724
1.636479704
1.602413468
1.592448805
1.570529188
1.55631067
1.494728959
1.480322076
1.401591489
1.396405217
1.390120964
1.379106983
1.360236001
1.355456553
1.350746158
1.299285331
1.292194607
1.271594435
1.269214376
1.265993253
1.262599576
1.245658262
1.244163348
1.213805652
1.209536879
1.17084748
1.153817006
1.148745713
1.120603741
1.112595524
1.070072659
1.05015526
1.031351781
1.007600691
0.98946299
0.963503875
0.933693483
0.917534241
0.903117605
0.901931293
0.896437788
0.875528284
0.875353588
0.865106712
0.842739026
0.814602681
0.793642756
0.783162713
0.782555206
0.759925091
0.733724295
0.721281244
0.717272887
0.708655372
0.700472744
0.678140371
0.664536109
0.643948394
0.643822914
0.641571492
0.618547063
0.616356659
0.607204358
0.605664994
0.599952187
0.583240632
0.581908833
0.580495925
0.568757337
0.566030978
0.565381495
0.563637403
0.548274199
0.540247357
0.527039859
0.505001924
0.489164184
0.486737878
0.485560549
0.482309647
0.476389489
0.475619915
0.475552808
0.465746968
0.463217386
0.461875538
0.46011894
0.45001857
0.448976769
0.439971096
0.434774482
0.431128123
0.429075127
0.407900624
0.404812301
0.401356335
0.391547264
0.380006725
0.378921808
0.369885414
0.354796036
0.349516844
0.348592782
0.343711392
0.342056338
0.336752557
0.336146129
0.333888455
0.333311819
0.330725839
0.326767282
0.32367853
0.320946774
0.311323984
0.307128159
0.304053326
0.300465856
0.299884778
0.298685523
0.296911493
0.294112945
0.292497154
0.28992145
0.289659663
0.28779379
0.286097477
0.283650269
0.277099472
0.27039914
0.26428961
0.261324856
0.256725745
0.249313922
0.247226787
0.240188383
0.23305397
0.232396747
0.231670806
0.231496179
0.231209381
0.225133792
0.223145828
0.223119679
0.215996427
0.21288137
0.209145031
0.207917925
0.203239092
0.202804334
0.20262887
0.202521567
0.194946084
0.190159787
0.189561172
0.186097434
0.175229555
0.173352721
0.162058417
0.160656105
0.160142448
0.159852204
0.159627856
0.159286615
0.158897238
0.15881778
0.158483746
0.156865237
0.15491849
0.151882123
0.151002954
0.147739954
0.145572118
0.139426726
0.137470377
0.135408624
0.133639973
0.133637804
0.132293093
0.130849345
0.129332826
0.128906512
0.121041643
0.120579587
0.120025417
0.115342854
0.113211859
0.108406615
0.10539403
0.105192694
0.103445091
0.102833777
0.098982099
0.098803264
0.098588107
0.09723915
0.094415436
0.093718096
0.093704084
0.093100993
0.092436252
0.090673867
0.090063938
0.088528696
0.087144506
0.085550689
0.082644424
0.081759647
0.079544691
0.077609031
0.077260888
0.07721833
0.077035799
0.076475583
0.075986765
0.075773982
0.075683388
0.074501968
0.073745173
0.072902652
0.072271148
0.069885889
0.069255216
0.069127654
0.068897475
0.067673192
0.067165137
0.06608983
0.065954654
0.064265089
0.061774105
0.06050673
0.059648558
